team,season,mean_innings,mean_drs,mean_uzr,mean_uzr150,mean_def
marlins,2016,318.7527777777778,-0.6896061907957228,2.955681852143334,4.54674490192367,3.4536021085513475
marlins,2017,339.27941176470586,0.6948983572450259,2.4911540215301042,3.188158442536825,4.538204164296911
marlins,2018,288.19,-1.074508136992956,0.12327275614621894,0.9184212877035915,2.7061311721113546
marlins,2019,240.52291666666667,0.3181869364492296,0.40999910446870125,-0.7548194509398103,2.4260823770718996
mets,1998,237.86938775510205,NA,NA,NA,NA
mets,1999,284.0853658536585,NA,NA,NA,NA
mets,2000,231.832,NA,NA,NA,NA
mets,2001,339.9235294117647,NA,NA,NA,NA
mets,2002,303.5657894736842,NA,1.751840068191054,2.351690404686153,2.7903337217043935
mets,2003,297.32894736842104,-3.318812231712174,-3.1446126428983687,-3.1746595247015463,-2.267833118547576
mets,2004,275.78333333333336,-1.945082837631336,-1.0163540011644774,-2.40485725281991,-1.0875531914893617
mets,2005,370.3516129032258,-1.6580146155789177,-1.5889445235274793,-1.4573230337358274,0.26722506376040023
mets,2006,315.85675675675674,1.7847638768856904,2.11589160941812,3.319940109212612,1.9753870371637807
mets,2007,322.63055555555553,3.4339500805014334,1.8420097841386707,2.7989546523874678,4.79636043035638
mets,2008,334.57142857142856,1.0789325362937658,2.9807152827260395,4.188250739392283,1.8794611874641383
mets,2009,265.13953488372096,-0.7292518200157881,-2.556289040175662,-4.43502812396603,-3.3982945932289033
mets,2010,297.87179487179486,2.589067745545321,1.2869092985928532,1.5264029620001376,-1.334700033054209
mets,2011,304.6763157894737,-4.247544849149659,-4.692789714827395,-7.55373745951497,-2.468886401017263
mets,2012,337.16470588235296,-0.6097299277713809,-1.566977059509686,-3.0995643201100673,1.7761510655817783
mets,2013,302.7564102564103,-0.9875333474486555,0.5514212937404965,0.24762568885531372,-1.167717762480351
mets,2014,334.42571428571426,2.0208032533383453,-0.6471286490288793,-0.25865215522294704,0.8514579032985663
mets,2015,299.83076923076925,0.5165050370294355,0.47164127999686944,-0.07317915456030673,0.9197969404230865
mets,2016,262.9,-0.547641688855078,0.6441972939826721,0.48339201645764923,3.27823675072973
mets,2017,254.84444444444446,-1.6499302406696894,0.16945362007883835,-0.6914794670924604,0.2754255734777028
mets,2018,248.44042553191488,-4.105843260510247,-2.109101055393472,-5.070061287227585,-0.8562493147681174
mets,2019,324.55,-4.633347027508174,-0.8126727637306207,-2.28019660585905,-0.17680562022404217
nationals,2005,291.425,1.2252123187784167,3.818152494681216,4.9913644518956435,3.7057748006204445
nationals,2006,255.2288888888889,-0.9677674941011555,0.6040941321754368,-2.027418037684739,-0.6542783914418239
nationals,2007,373.14516129032256,1.0069937324400262,3.7824043240679437,0.9149425400934771,3.648225351333407
nationals,2008,254.8088888888889,0.38072978441359107,0.02252093301435416,0.21902113237639492,1.056062234005442
nationals,2009,277.73658536585367,-1.298651117043698,-2.3187849575739317,-3.8367133604458505,0.775833918786005
nationals,2010,358.596875,-0.5469581964427326,-0.5256646247323074,0.4382080780915379,4.130229218370933
nationals,2011,351.1484848484848,1.1439518808412223,-0.7526140792264813,-1.4081022149869273,3.860011323933548
nationals,2012,317.3135135135135,0.6522835289508202,0.8967218226821807,-0.16756417002865,1.724829306185862
nationals,2013,372.90967741935486,0.8235670663137316,-1.284636678200692,-2.1620662382600093,-1.833245678380136
nationals,2014,345.86764705882354,1.8760916705642248,0.4258268298134956,0.47131777671950464,2.1722106580683787
nationals,2015,382.3833333333333,-0.12101294512487493,-1.9273514493836754,-2.9168674578737055,0.20416201740682868
nationals,2016,432.3037037037037,0.9043710697212178,0.5679273916406395,-0.0032603268159429747,2.959366989705701
nationals,2017,330.44,-0.6379200027668736,1.332876427624156,0.8413145028799905,0.8727621076512331
nationals,2018,304.2921052631579,-2.626709100500731,-0.8470091470951794,-1.5451431396786155,3.4146059641596898
nationals,2019,311.1,1.887122416534181,0.5015662267451105,0.2610629670853874,0.9634102945469204
orioles,1998,336.66764705882355,NA,NA,NA,NA
orioles,1999,337.6058823529412,NA,NA,NA,NA
orioles,2000,309.7648648648649,NA,NA,NA,NA
orioles,2001,327.21714285714285,NA,NA,NA,NA
orioles,2002,313.5189189189189,NA,1.4576382454411039,2.9705007392804337,1.0642063010372989
orioles,2003,351.25757575757575,0.22951300521934168,0.35193825212073376,0.06985302821069227,3.011708030809154
orioles,2004,314.4837837837838,-2.604499866791567,-1.16547811993517,-0.9228603703157997,0.6107638793411607
orioles,2005,317.1361111111111,2.2060804596694377,0.4267704389286216,0.899293827754072,2.4405042535002033
orioles,2006,290.93333333333334,0.3050835507297468,0.8268490997571812,0.4750168764042683,2.210663470351829
orioles,2007,295.0153846153846,-0.224847031010986,0.44469299292133946,0.45083611707627425,0.7688819357530247
orioles,2008,334.4852941176471,2.663372169707628,3.18808647931492,1.221088127688658,-0.2709210378208014
orioles,2009,326.50857142857143,-0.5368137349271075,-1.6022513377006549,-3.42662799419913,2.671134944414886
orioles,2010,319.09444444444443,-0.24919476992182749,-1.1514146438519697,-1.1396945881416634,5.021245717150895
orioles,2011,304.38947368421054,1.5476190476190477,-3.8553564722392424,-7.278402150495128,4.172759212127918
orioles,2012,289.29756097560977,1.108361717195562,-0.128383235841147,-2.0035183918125834,6.258413036733262
orioles,2013,374.9,2.0640428845541607,4.331063863280828,4.9495183935300435,7.062650751693375
orioles,2014,324.53333333333336,4.70671562585593,4.240773899997058,5.916890083057944,6.1936901647651785
orioles,2015,273.1142857142857,3.166596924364473,2.0976970470360694,1.6869828325324507,4.163497266235216
orioles,2016,369.5258064516129,1.2360130245388599,-0.4407584830339321,-2.05437125748503,2.6754682720377696
orioles,2017,329.2914285714286,0.46847777045083816,-2.4217032721642733,-3.8877390605305724,0.5576794935865403
orioles,2018,248.70217391304348,-4.869041895754482,-3.4236076076076074,-7.769261261261261,-1.7078514996853806
orioles,2019,311.84864864864863,-4.953217083824447,-1.8699963330393157,-3.6277152852796304,-0.7311222650508861
padres,1998,323.075,NA,NA,NA,NA
padres,1999,276.9219512195122,NA,NA,NA,NA
padres,2000,248.1936170212766,NA,NA,NA,NA
padres,2001,287.9525,NA,NA,NA,NA
padres,2002,267.0348837209302,NA,-1.135683424589348,-3.085293180686909,-1.0624555829605786
padres,2003,293.46923076923076,1.3455829030256963,4.036117717597682,4.5071300089937045,2.139059747812229
padres,2004,329.25142857142856,0.22525555806244468,-0.5659758940528743,-2.2053965577104315,0.6169975840715338
padres,2005,247.5723404255319,-2.4449161646284345,-1.3907294788033602,-1.5640339932210054,1.0078457794216729
padres,2006,354.6939393939394,3.3978931900315255,3.0789943053615554,4.486572179298085,2.4114538047193284
padres,2007,359.6787878787879,-1.2260855645609718,-4.445180485080735,-5.5032399695741345,-2.6493974279474806
padres,2008,306.82105263157894,0.342870865925621,-1.260935064935065,-3.2421984807645186,-1.6637182108889281
padres,2009,305.2315789473684,0.9869986550332793,0.7672028068515563,-1.3079711430429897,0.7765449128227765
padres,2010,332.70285714285717,4.2354052522199135,4.4320411889429865,6.754087482330768,5.890311941734232
padres,2011,282.63170731707316,0.17368979711595703,0.9487284708110563,3.4495314380413125,0.03964129399257186
padres,2012,294.1230769230769,-0.5567963873487466,-0.23435277453591488,-2.1106333103909187,0.6517197612140149
padres,2013,276.9761904761905,0.9159632081148457,0.2045475090891224,-2.59009727817628,1.3095413601045176
padres,2014,250.04565217391306,2.160779335947349,-0.11746705360869822,-0.7522043769504461,4.247677669740851
padres,2015,303.08684210526314,-0.16615873512021045,-1.7303140108608246,-3.614938101241947,3.8260374841963407
padres,2016,230.21800000000002,1.6602611437854555,-0.5491985460612562,-2.8062666348865846,0.7545132325141777
padres,2017,265.9697674418605,1.138274152509028,-1.8185701290522505,-3.9182982296550275,-1.3769331934242741
padres,2018,314.87567567567567,2.785406509647738,-1.710025517715183,-3.6875080969673175,-1.1272059328435078
padres,2019,301.38157894736844,1.7367474350578476,0.6309392320367503,0.07929794777050968,1.8383608526806918
phillies,1998,433.27407407407406,NA,NA,NA,NA
phillies,1999,410.73571428571427,NA,NA,NA,NA
phillies,2000,371.0806451612903,NA,NA,NA,NA
phillies,2001,385.26666666666665,NA,NA,NA,NA
phillies,2002,386.40666666666664,NA,-0.22304741808572506,-0.8211611465533388,3.093239755427656
phillies,2003,444.0346153846154,2.2162426699235156,3.7760743241236625,4.14232653909738,2.364762379942622
phillies,2004,467.848,1.1125493750106874,0.6331835059605236,2.2269728356458867,4.645204935974608
phillies,2005,358.640625,6.6618045571385,3.911843389573912,7.599071731638811,7.102835949917738
phillies,2006,353.8363636363636,0.22965589298254607,-0.6927154910827901,-0.5973718212251131,0.866931108188096
phillies,2007,416.475,3.7566394827334864,2.2811416362014723,3.74115986631252,4.096770210197026
phillies,2008,373.96451612903223,6.6907848769505485,6.603507993333137,9.13630679408661,9.255298095500965
phillies,2009,401.4103448275862,2.0507263184118067,3.771178279796005,3.063437067025657,7.034585515373936
phillies,2010,352.9939393939394,-0.17882528672481293,-0.5645461948257087,-1.0413354655783063,2.401789712245038
phillies,2011,381.0032258064516,-4.195959732793728,-0.04165658481818802,-0.6677548610640626,2.1056568502614397
phillies,2012,305.32894736842104,0.1440465416936006,1.461041557904276,2.2083657568384867,4.273775736764442
phillies,2013,273.4428571428571,-4.806941469446041,-2.7066628174370106,-4.954556857435817,-0.07411096098396737
phillies,2014,293.48,-1.5558044841215752,-2.410293215436902,-3.5462250094946883,-0.20528927422433063
phillies,2015,328.0914285714286,-3.4512679392503833,-0.3473491937089388,-2.0167131196496118,-1.5680203965058443
phillies,2016,359.053125,-0.4630495139124607,3.642380687130722,3.1097509300336204,5.81829044117647
phillies,2017,274.3095238095238,-2.193195035153199,0.11775112681929187,-0.2362994658777277,-0.35765336592547337
phillies,2018,281.88780487804877,-7.214278297887068,-4.383297130330809,-6.813509366281387,0.42950908184738074
phillies,2019,314.0918918918919,2.3393825184573287,1.7516012239155458,2.5213112818646017,4.180309475626042
pirates,1998,351.06060606060606,NA,NA,NA,NA
pirates,1999,301.5578947368421,NA,NA,NA,NA
pirates,2000,321.84444444444443,NA,NA,NA,NA
pirates,2001,213.60566037735848,NA,NA,NA,NA
pirates,2002,352.91875,NA,-0.2757622383285419,1.2386656274041383,2.9704499730809557
pirates,2003,372.53548387096777,0.5978906534125349,0.2596041367707458,-0.58918105794448,4.37200914507413
pirates,2004,346.03333333333336,-0.5092345281151753,-1.5964888399559605,-5.44194775297768,3.6910987502101666
pirates,2005,318.9166666666667,2.5982754115495164,-0.6373052610621672,-2.012446369020955,4.171225507957301
pirates,2006,370.18709677419355,-1.6475714111434498,-2.856206742020614,-7.638990190708559,0.6935926932998675
pirates,2007,312.8324324324324,-1.6437778622524801,-2.7673572571247997,-2.09490450891711,1.5255162690404447
pirates,2008,387.81333333333333,-3.038472117169772,-2.8313950517813975,-3.1141470316583804,-7.561163833415855
pirates,2009,333.5470588235294,3.1817452339382397,2.5773915234591542,3.8241596532782345,-0.3419825895565552
pirates,2010,313.5416666666667,-5.481700996677741,-4.153018843089011,-7.284101333495338,-5.156622680821511
pirates,2011,275.9357142857143,-1.5270206138420785,-0.8429174558080808,-2.5741861979166667,-1.5345755036105322
pirates,2012,301.59473684210525,-2.1851910022162886,-1.1049530162470915,-1.9340130416113281,-2.496939701509208
pirates,2013,317.88108108108105,3.41727316011427,-0.6696456161148954,-2.3423599032173428,3.1961117233310197
pirates,2014,323.48055555555555,0.4470558937940629,-2.1544562816043986,-8.61198193333006,2.721470386148138
pirates,2015,340.2685714285714,2.4516600332510454,0.3511904530712912,-1.8959441089080076,3.197475310715485
pirates,2016,282.88048780487804,-1.6102637500969985,-1.940112197815199,-3.82509267657846,1.09680165574336
pirates,2017,261.72727272727275,-1.9540291767974993,-0.17923269724294266,-0.19707118820087272,-0.4202089817696752
pirates,2018,301.6921052631579,-2.198625297663181,-0.11346863468634688,-0.2545955919018651,-1.5652406342471106
pirates,2019,274.0357142857143,-5.354124853381989,-3.758489029271829,-8.263094847879852,-2.8860753861768838
rangers,1998,440.2307692307692,NA,NA,NA,NA
rangers,1999,441.79615384615386,NA,NA,NA,NA
rangers,2000,317.4194444444444,NA,NA,NA,NA
rangers,2001,319.5,NA,NA,NA,NA
rangers,2002,261.56136363636364,NA,1.3632012086033474,-1.0679153580089848,4.8751914816719735
rangers,2003,301.5763157894737,5.191947573713557,2.5890852515259106,2.4427873299557183,7.734878688890751
rangers,2004,359.75625,-3.2153020274143955,1.1358770971905097,2.637888414573613,-0.7250361311839909
rangers,2005,359.9125,-6.154586184141979,-4.799629846480564,-4.167442368188629,-8.243520897865071
rangers,2006,286.1675,0.6453038867097068,-1.3453312831982105,-1.0338152482127878,-0.5182524706112579
rangers,2007,278.8707317073171,-0.10636976656725292,-1.8475740094580138,-1.1547824956759078,-1.0019507962719358
rangers,2008,295.74102564102566,-2.5305750873512,-2.7926022835394857,-6.134633682207421,-3.8925547262991422
rangers,2009,382.4066666666667,2.0506528826205956,2.2958550926848713,3.529984054215667,4.9413678646639605
rangers,2010,306.2631578947368,0.36752019247293377,2.637031507818025,3.6437445980985306,1.1468721643248
rangers,2011,360.209375,2.225459151361621,4.064541011074428,4.33847396964199,6.634077281812124
rangers,2012,339.2323529411765,0.3349344107370446,1.1355762369172218,1.8802539248334917,2.469737371495165
rangers,2013,316.23243243243246,2.239509085004188,3.062084738308166,4.277165615989835,1.4701040655298316
rangers,2014,247.95652173913044,-1.1748378046642118,1.2316217218330678,1.1541582739580514,3.166842489198137
rangers,2015,303.5657894736842,-2.228520653634433,1.1538151377055677,2.7286170001981374,3.078138870395029
rangers,2016,339.4676470588235,-1.2072622358537155,0.4575144365534522,1.261251597183015,0.1745855051569257
rangers,2017,301.86052631578946,0.07977717140191969,-1.0682721240260646,-1.5127373811848632,0.560675332645262
rangers,2018,326.9257142857143,0.8781374536810461,2.134624566730929,2.1472315729540212,0.5606239861274265
rangers,2019,383.23333333333335,-2.4951813516569543,-0.5967546022026957,-1.526171921593575,1.2130645363321315
rays,2008,315.01351351351354,2.783921753678521,6.279359179310141,10.268663142512478,1.9721768492718215
rays,2009,393.56206896551726,6.099892230993664,5.777743618502088,6.526401225728277,3.72537748678621
rays,2010,322.9138888888889,1.267400149678707,3.4258068956025047,4.813822664844617,-0.6857569501789159
rays,2011,373.7548387096774,3.5669837050334876,4.0253038674033155,8.59054952644041,2.429989780134792
rays,2012,253.72826086956522,1.9263162404146854,0.8579927725710257,1.350025952150111,2.475602500479807
rays,2013,334.50857142857143,2.4784075573549256,1.1405195058835018,1.6319564474390897,5.135260115606936
rays,2014,377.5548387096774,-1.7816339433707553,0.16411860292102298,0.07120971846979171,1.1032520880893475
rays,2015,290.4975,3.106429487344985,2.695471283482805,1.1659450416740904,2.8969019786029993
rays,2016,253.45111111111112,0.6332494542011171,0.20417863960614893,-1.4836401085099968,0.4322803719964653
rays,2017,304.11842105263156,4.2525851252541855,1.620633420230443,2.7745169250363175,0.795582106909967
rays,2018,246.39574468085107,2.5703158730981124,0.9421712332826296,1.3797554374666636,0.7414925950486295
rays,2019,256.30434782608694,2.794732824427481,0.6728133121290873,-0.07637407393041393,1.9312784179594717
red_sox,1998,318.975,NA,NA,NA,NA
red_sox,1999,310.52972972972975,NA,NA,NA,NA
red_sox,2000,276.5261904761905,NA,NA,NA,NA
red_sox,2001,330.83142857142855,NA,NA,NA,NA
red_sox,2002,350.46060606060604,NA,-1.24370904130712,-1.77902321857486,0.7138325101343407
red_sox,2003,308.2342105263158,-1.2579378292310186,-4.064819354775696,-5.845188166004123,-2.0461849474115557
red_sox,2004,322.36944444444447,-2.262354269170121,-4.151080759042434,-6.198237304158585,1.0778634163828642
red_sox,2005,293.0205128205128,-3.0513047130681326,-2.4776653198383807,-1.5188582629915595,2.055950547450365
red_sox,2006,339.0205882352941,-1.150572149878109,-0.7992474418973582,-2.5439686285396994,3.0518529313790808
red_sox,2007,460.224,1.8778681685440133,3.5384915668395016,3.3063372866877243,4.118614935335836
red_sox,2008,340.1764705882353,2.9842815147847137,5.51733119892489,7.823666241761282,4.091518999598843
red_sox,2009,261.06363636363636,0.005885015844273281,0.8813823113536335,0.9385637185589386,1.9521588946459412
red_sox,2010,247.81914893617022,2.063807684052372,0.2543138987043583,-1.9420720455437772,3.021627561953953
red_sox,2011,284.2268292682927,4.61358585121811,6.216790433494541,5.817486928457216,5.047369794169744
red_sox,2012,235.47755102040816,4.4815832351105875,3.137144938818692,3.4221530231351176,5.798720099840533
red_sox,2013,322.9944444444444,4.14236570976453,3.627028355684902,2.4559513509261808,4.3449416556583005
red_sox,2014,239.15918367346939,3.7195105300884057,4.001881095917266,5.908127236190756,3.897314785742563
red_sox,2015,304.7894736842105,-0.19481954757382153,-0.9152193879062602,-1.0398443595137223,0.41618847646806895
red_sox,2016,280.78536585365856,5.166075988950852,4.565096785086456,4.160319604318333,2.6443067002070797
red_sox,2017,296.3325,7.450524326558849,3.956894788631847,3.399425032317814,4.006356149588227
red_sox,2018,315.2675675675676,-1.0199573078208986,3.174956039961885,3.590594025364205,3.0939165740778845
red_sox,2019,267.3590909090909,-1.5016831296009794,1.9791226739777168,1.162912947947656,4.897995348773953
reds,1998,288.08,NA,NA,NA,NA
reds,1999,449.71153846153845,NA,NA,NA,NA
reds,2000,342.50882352941176,NA,NA,NA,NA
reds,2001,274.62142857142857,NA,NA,NA,NA
reds,2002,341.86764705882354,NA,1.874895969622146,0.4328106401188358,1.5643387059034037
reds,2003,240.87083333333334,0.7477122939334705,-0.8481321441284657,-0.9675809832693902,0.10538640389725411
reds,2004,295.96923076923076,0.5862875558789895,-0.23671729573448458,-1.9601310943007644,2.3300989851938114
reds,2005,301.5184210526316,-2.8744774256613455,-4.169851576994434,-5.592195822610569,0.7463146575801586
reds,2006,312.4,-3.927068553829118,-2.391689246652558,-1.2987846363798186,-0.2992122604939639
reds,2007,275.9547619047619,-4.1846748518131855,-3.7740565758585998,-4.175916793245615,2.8201968743096972
reds,2008,262.0568181818182,-1.5894453839816143,-2.157868910961756,-4.761978825908524,4.11832641674416
reds,2009,315.15135135135137,1.473174622232132,3.292840268587953,5.982706464735578,4.216592340518957
reds,2010,352.0939393939394,2.4078112762606394,3.4724817129675274,4.795776730613775,5.341424086365015
reds,2011,335.32,2.7851348818186463,2.976344054580897,4.93879044834308,5.880848308019524
reds,2012,387.28,4.1966191558218,1.695013820442451,1.411497034260926,7.192409927280741
reds,2013,491.06666666666666,0.676885351615531,3.043284783367597,3.4069392188045464,3.57784686396959
reds,2014,330.3342857142857,2.8303277199719763,3.753852166256072,4.485729126472945,5.783385697083777
reds,2015,322.8333333333333,-0.05130786439511279,-0.006336608345872827,-0.7385999075521987,-0.628088820363156
reds,2016,311.63243243243244,-0.4578332061333518,0.30304911303037224,0.5178960624299697,-0.831495177964338
reds,2017,381.14666666666665,5.468253690617785,2.843808038704131,1.6773572835137593,1.7826558455187853
reds,2018,225.9294117647059,0.4579254322016246,0.016415300546448054,-0.814823646299056,-0.9929445254460877
reds,2019,249.87391304347827,2.539941883732665,0.28890524452224425,-0.08740041574251817,2.332929138243074
rockies,1998,301.4973684210526,NA,NA,NA,NA
rockies,1999,278.6585365853659,NA,NA,NA,NA
rockies,2000,309.0567567567568,NA,NA,NA,NA
rockies,2001,309.03783783783786,NA,NA,NA,NA
rockies,2002,325.8885714285714,NA,1.2780790077444821,-0.011688858164767741,-0.3948766869616452
rockies,2003,241.59787234042554,-0.19129730253366323,-0.44575675838885637,-0.2786368485678054,-0.5889255266680757
rockies,2004,327.9428571428571,-0.2841958529360514,-1.5235479791693636,-4.098148941042926,-0.8617164522379114
rockies,2005,315.1166666666667,0.3258405176213396,-0.10382530727382629,-0.9991920209550674,0.6133363427330051
rockies,2006,275.52142857142854,2.0696860498275997,-0.6534007825159068,-1.8281883571118043,1.88791482300885
rockies,2007,346.2294117647059,1.4265532883671146,0.3580002913611425,-0.19481571407759896,4.7179280160930785
rockies,2008,330.3542857142857,-3.006953573652529,-5.275190779328615,-8.26400399351548,-2.275303772592654
rockies,2009,383.4,1.0830638149886975,-1.991827792460704,-2.7388023369036025,2.9654309997078907
rockies,2010,349.469696969697,2.0611922826793845,-1.5418038554933347,-4.1444343128995484,1.9154802369622217
rockies,2011,263.0318181818182,1.3551506039711751,0.3120699022987936,-1.4300858466614637,1.9388472598573245
rockies,2012,284.26,-6.7266938718075,-1.3374630259371794,-1.875878825683643,-3.5943862759998875
rockies,2013,287.0775,-0.0296871053983682,0.9635868698149329,-0.553363313656669,2.258796231779035
rockies,2014,266.053488372093,1.3737052350025787,-0.02860125886701959,-1.1925816764911579,1.0641746160516965
rockies,2015,335.47058823529414,-0.9557688935647907,-0.6104734706147603,-2.4995881557192243,0.46818251953262
rockies,2016,300.7342105263158,1.8789016354710837,0.07644182209110449,-1.164729236461823,0.8995757075042358
rockies,2017,310.67027027027024,2.150668128197098,1.7817156160458456,1.0690504616364214,2.8175325760106915
rockies,2018,331.8485714285714,-1.7211120390539572,0.42969199259521834,0.3662560557721848,3.928258354224634
rockies,2019,340.69117647058823,0.388923900375534,-0.5578872960949084,-0.5338091942659415,3.7583845611902365
royals,1998,255.21333333333334,NA,NA,NA,NA
royals,1999,283.9875,NA,NA,NA,NA
royals,2000,383.69,NA,NA,NA,NA
royals,2001,303.0105263157895,NA,NA,NA,NA
royals,2002,261.825,NA,-0.8646915221943257,-2.2967738094056704,-0.8381073422785231
royals,2003,310.92432432432435,-2.5888892752212236,-2.1645692995529062,-5.3710948832588175,0.48715213551590314
royals,2004,227.174,-1.3329958533987163,-1.0292143540188232,-4.14183904574966,1.5890873491005904
royals,2005,313.90555555555557,-7.763614321363467,-4.859217820580261,-9.050295391089708,-3.4820206740300197
royals,2006,308.25135135135133,2.658790211568306,4.5113447315147015,6.52092361347738,3.9609154929577466
royals,2007,294.7,3.4447634708917376,6.393171056819991,9.196681521566132,7.367292243863728
royals,2008,350.330303030303,-4.751351538375039,-0.8901578890130206,-1.462349847252019,1.5827425850829726
royals,2009,316.7916666666667,-6.384900697093253,-2.690897794346071,-6.906997765284752,-6.216375089437283
royals,2010,328.2742857142857,-6.745822308870631,-3.8959106105229644,-6.852403884422512,-3.874074641414844
royals,2011,429.85185185185185,1.6334482164397726,1.0183307731694826,-0.24815766670605374,0.72799101111203
royals,2012,400.18275862068964,2.513808346186656,0.10302021684113073,-2.4610296507104947,-1.474550167523819
royals,2013,351.0121212121212,5.716464941208972,6.084044905933573,7.86015887655827,4.453918616536368
royals,2014,341.22352941176473,4.206299131154323,5.630525838800559,5.925431960123728,3.0390125499931044
royals,2015,387.0366666666667,3.7352102729284904,3.7797622564951054,4.658414583702654,2.546008102298407
royals,2016,371.47741935483873,1.2868059535594578,1.1258752295399277,2.541154399722071,-2.2656658144834103
royals,2017,383.23,-2.953448320851708,0.670849031283239,0.4243764724594174,-1.5621505017187873
royals,2018,279.2439024390244,-0.4200716219757185,2.203622588019206,4.154677221318266,0.9914606364690919
royals,2019,292.1461538461539,0.9417836172621713,1.161747882631558,2.3382169951430978,1.5509493315357827
tigers,1998,296.6,NA,NA,NA,NA
tigers,1999,378.86333333333334,NA,NA,NA,NA
tigers,2000,281.4951219512195,NA,NA,NA,NA
tigers,2001,408.1892857142857,NA,NA,NA,NA
tigers,2002,256.96363636363634,NA,-2.6566324003598467,-7.0628761460007485,0.3690539871223378
tigers,2003,294.9974358974359,-1.3364218724195778,-3.2561396189681546,-4.930248127619843,-1.7954327357690218
tigers,2004,328.88,-1.9493866629600032,-1.9145701348479736,-2.7467420014696247,-1.558202190958127
tigers,2005,310.2756756756757,2.8484869601574885,1.5993019318860784,1.346072495518821,4.676780064945019
tigers,2006,386.06333333333333,3.7015429247360108,4.2028781238896125,3.9753217655651625,8.738783742712679
tigers,2007,385.77666666666664,3.9349450891275612,4.287781058369294,4.467099507252961,3.8931823523718667
tigers,2008,339.8764705882353,-2.374002665328234,-4.0779790747809574,-7.105201637625838,-2.325713494426366
tigers,2009,350.6606060606061,3.6039337008935517,3.432909716183097,3.664967586370464,2.315856862365532
tigers,2010,349.95757575757574,1.183736556812081,0.748533428333927,3.335654910343189,-2.8004170303559306
tigers,2011,348.96363636363634,2.6639486618385178,0.7133435247870713,-0.65500903333399485,-0.029161283152030436
tigers,2012,317.8027777777778,-1.2514749713746296,0.233603125593293,-2.149591814302987,2.135309746888547
tigers,2013,365.41875,-4.189525715360802,-0.9874034607488514,-0.7099550298171864,-1.2907501163077093
tigers,2014,352.3575757575758,-3.4402896506647864,-1.380092168621311,-2.154798971965378,1.2128480011009426
tigers,2015,340.2852941176471,0.0318417936506565,1.3017424975798644,1.2933638896023079,-0.0630862643670213
tigers,2016,317.275,-2.0703122948020907,-0.05226890588093985,-1.40094379278594,3.251266930931604
tigers,2017,366.38709677419354,-1.9387568233843988,1.1831383005483724,0.394377421140011,1.8920601825763552
tigers,2018,325.65714285714284,-0.25153535708018937,1.1567762187966986,-0.25475634095217087,2.69876603868939
tigers,2019,249.03478260869565,-2.988049512901987,-1.6943145616330282,-3.421035023418853,0.2282342095706344
twins,1998,340.4764705882353,NA,NA,NA,NA
twins,1999,379.44666666666666,NA,NA,NA,NA
twins,2000,318.18888888888887,NA,NA,NA,NA
twins,2001,384.2,NA,NA,NA,NA
twins,2002,320.9138888888889,NA,7.054358558326819,8.170929093661266,6.908682464717532
twins,2003,324.6333333333333,0.3456977102371906,2.9611507835579984,2.1342486255942714,2.130561754679007
twins,2004,310.6078947368421,1.0111496132372004,0.708297429442804,-0.28695454325410263,3.7555166897150136
twins,2005,316.5243243243243,2.3995935584131702,1.705489851678376,4.404907298985169,4.701209165061278
twins,2006,383.69,0.4478615549010923,1.404050404146724,4.37627946696324,3.3466928017349242
twins,2007,348.1484848484848,2.131849002080269,1.7408001273201106,2.0175552549386273,3.9052156595128333
twins,2008,306.9921052631579,-0.70272679736321,-0.6333088372184171,-1.7415101364923526,0.5829291710100397
twins,2009,400.65862068965515,-1.6554724548372939,-1.5182158035573747,-3.346892216275776,1.8972198507339373
twins,2010,313.9513513513514,-1.3778344036776227,1.0156143923964698,3.6416187018507036,5.012926332029314
twins,2011,324.7057142857143,-3.2103883076544033,-0.47305595784053434,-1.4167380722503822,-1.4382179862597138
twins,2012,280.590243902439,1.7728220997548718,-0.6473079948619397,-1.1479392991924484,-3.3279194948258595
twins,2013,322.0888888888889,-1.8926193597350627,0.4573682394123156,0.10821969136715467,1.5207126395539794
twins,2014,318.7138888888889,-2.9057496709866917,-0.6993663066438166,-3.4473436690446775,-1.5184173464407724
twins,2015,349.75454545454545,-2.4291927672220344,2.6382537495415304,3.570737219837627,-0.27476816877590343
twins,2016,320.53055555555557,-3.1501763569082506,-1.0399254249390113,-3.1448640393502454,-0.7272274756662324
twins,2017,337.75882352941176,2.4538741531548793,1.3354755553786128,1.6827165777530058,2.2913913467567752
twins,2018,235.50816326530614,0.5253165105416858,0.9774887428804311,-0.405552518314563,-1.0002495840266223
twins,2019,292.55,-0.6310887027858486,-0.8123029130766075,-4.192809135845885,-1.799830448218339
white_sox,1998,410.9142857142857,NA,NA,NA,NA
white_sox,1999,410.7607142857143,NA,NA,NA,NA
white_sox,2000,399.8586206896552,NA,NA,NA,NA
white_sox,2001,395.2896551724138,NA,NA,NA,NA
white_sox,2002,421.4740740740741,NA,-2.4375174491589253,-1.3636404720060258,0.013012851157166879
white_sox,2003,423.84444444444443,3.1573341023086736,3.6172459252157236,3.622662991371045,5.020954484455379
white_sox,2004,394.9172413793103,0.7657038576393134,3.4933087171298833,4.475432363654508,1.0678136831663798
white_sox,2005,327.8222222222222,3.263260913774403,4.334252201117752,4.226818283079725,4.004816973969631
white_sox,2006,445.7653846153846,-0.37729402324437666,0.041077328178778925,-2.1889525537727197,4.416741675410017
